x,y
8.865945,2.1770556
8.868635,2.1882653
8.871249,2.1977136
8.873747,2.205104
8.876629,2.2127805
8.879425,2.219062
8.88203,2.2237616
8.884764,2.227349
8.887238,2.2297454
8.890041,2.231649
8.892612,2.232458
8.895347,2.2324176
8.898126,2.2310605
8.899856,2.22987
8.903174,2.226847
8.905815,2.2236528
8.908602,2.219599
8.911187,2.2152874
8.916532,2.2048006
8.918617,2.2001877
8.921963,2.1921697
8.924243,2.186327
8.927373,2.177929
8.930313,2.1697793
8.932607,2.1631854
8.935748,2.1539412
8.937663,2.1481526
8.9407,2.1387303
8.943701,2.129354
8.94637,2.1208897
8.949156,2.1120443
8.952232,2.102289
8.9542,2.0960226
8.958048,2.083953
8.960782,2.0754309
8.963907,2.0658004
8.966989,2.0564463
8.969965,2.0476735
8.973238,2.038644
8.976728,2.0299451
8.980644,2.021336
8.985708,2.0117314
8.989529,2.0056765
8.998169,1.9942042
9.005773,1.9859972
9.014691,1.9779059
9.025298,1.970226
9.038156,1.962498
9.070872,1.9468358
9.088655,1.9401069
9.111415,1.9327066
9.132572,1.9268354
9.1645355,1.9191133
9.19548,1.9126791
9.23055,1.9062829
9.267752,1.9003075
9.310521,1.8942038
9.348146,1.8895587
9.387988,1.8850578
9.449546,1.8786293
9.496356,1.8742499
9.557103,1.8689846
9.619446,1.8640378
9.6792965,1.8596733
9.739999,1.8555628
9.807631,1.8513373
9.875949,1.8473468
9.947043,1.8434744
10.020988,1.8397144
10.102566,1.8358049
10.177594,1.8324307
10.275651,1.8282065
10.358414,1.8248266
10.449299,1.8212869
10.546161,1.8176776
10.616678,1.8151569
10.740044,1.8108586
10.845638,1.8073205
10.93838,1.8043319
11.066552,1.8002803
11.181135,1.7967582
11.291738,1.7934263
11.397956,1.7902833
11.520993,1.7867054
11.632257,1.7835097
11.768808,1.7796518
11.9045725,1.7758634
12.031264,1.7723707
12.176901,1.7684053
12.309092,1.7648294
12.456617,1.760882
12.581259,1.7575637
12.734471,1.7535044
12.906058,1.7489172
12.997355,1.7464926
13.197882,1.7410687
13.330478,1.7375286
13.517841,1.7324926
13.659311,1.7287023
13.833014,1.7240659
13.969328,1.720429
14.16389,1.7152144
14.330407,1.7107408
14.509979,1.7059274
14.681659,1.7012913
14.861398,1.6964278
15.043645,1.6914682
15.234205,1.6862578
15.416128,1.681274
15.5948515,1.6763372
15.799508,1.6706625
16.006994,1.6648791
16.223518,1.6588039
16.449802,1.6524196
16.542372,1.6498065
16.785572,1.6429423
16.956327,1.6380985
17.174263,1.6319149
17.420277,1.6249205
17.649918,1.6183645
17.855791,1.6124707
18.097862,1.6055068
18.336674,1.598622
18.543308,1.5926533
18.787235,1.5855532
19.012743,1.5789745
19.262243,1.5716878
19.740969,1.5575771
19.991798,1.550149
20.230392,1.5430404
20.463865,1.5360758
20.722666,1.5283271
20.992022,1.5202336
21.162882,1.515085
21.461819,1.5061169
21.81202,1.4955845
22.061045,1.488073
22.31287,1.4804584
22.584309,1.472152
22.758116,1.4668471
23.099747,1.4564332
23.352346,1.448697
23.632687,1.4400901
23.942415,1.430486
24.4918,1.4133167
24.782799,1.4041681
25.094276,1.3943378
25.399862,1.3846557
25.690289,1.375476
25.946991,1.3672485
26.352974,1.3541632
26.64129,1.3448308
26.950365,1.3347859
27.299381,1.3233706
27.593697,1.3136837
27.803745,1.3067453
28.187296,1.2939891
28.534145,1.2824019
28.805117,1.2733301
29.154753,1.2615498
29.476421,1.2506679
29.828564,1.2386985
30.152325,1.2276242
30.476883,1.2164797
30.782503,1.2059077
31.435024,1.1832194
31.762203,1.1717647
32.09983,1.1599237
32.41806,1.1487381
32.726692,1.1378523
33.035664,1.1269301
33.364876,1.1152467
33.644505,1.1052675
34.034233,1.0914181
34.284157,1.0825114
34.65428,1.069256
35.014606,1.0562905
35.33504,1.0447243
35.65566,1.0330771
35.98639,1.0210153
36.307194,1.009269
36.678246,0.9956206
36.908936,0.98710066
37.310265,0.972195
37.64138,0.95986044
37.982616,0.94707733
38.30379,0.93501025
38.64505,0.92216116
39.006485,0.9084279
39.31773,0.8965656
39.618942,0.885002
40.020576,0.8695131
40.311764,0.8582205
40.63313,0.8456877
40.96448,0.8327224
41.275833,0.8204766
41.62728,0.80660033
41.948605,0.7938697
42.30007,0.77986246
42.64146,0.766195
42.952812,0.75365424
43.31433,0.7390221
43.615654,0.72675854
43.977222,0.7119554
44.268463,0.6999341
44.72024,0.68122834
45.10174,0.6653279
45.312576,0.6565368
45.66406,0.6418085
45.98537,0.6282973
46.36701,0.61219513
46.648216,0.6002701
46.999756,0.5853
47.311165,0.5719794
47.662823,0.5568709
47.92412,0.54557824
48.275833,0.53033364
48.607536,0.51588356
48.91923,0.50224066
49.26113,0.4871374
49.552845,0.47419268
49.86475,0.46026713
50.21704,0.44445217
50.579445,0.42812297
50.891632,0.4139763
51.22402,0.39884624
51.566555,0.38318622
51.90921,0.36744264
52.252014,0.35164282
52.514236,0.33950713
52.897545,0.32170522
53.2406,0.3056912
53.58382,0.28959015
53.917053,0.27390236
54.250397,0.25811997
54.57377,0.24275258
54.89725,0.22731373
55.230938,0.21130544
55.574867,0.1947434
55.898705,0.17908953
56.242847,0.16237444
56.587124,0.14559036
56.941715,0.1282151
57.245716,0.1132826
57.570133,0.09726629
57.91493,0.080185875
58.239582,0.06401998
58.584633,0.0467492
58.919666,0.0299145
59.325798,0.009350641
59.539097,-0.0014870712
59.97592,-0.023735233
60.311333,-0.040915802
60.64692,-0.05826087
60.97245,-0.07511276
61.318394,-0.09306359
61.664604,-0.11112445
61.888718,-0.12287092
62.265697,-0.14264368
62.602036,-0.16037539
62.96908,-0.17979822
63.601536,-0.21344844
63.948513,-0.23202226
64.285385,-0.2501427
64.64289,-0.26941815
64.969795,-0.2871191
65.29687,-0.3048966
65.69583,-0.32671785
65.951645,-0.34074393
66.35069,-0.36270434
66.688545,-0.38138002
66.98558,-0.39790237
67.364655,-0.41906443
67.71304,-0.43859574
68.08215,-0.45935163
68.338486,-0.4737884
68.830894,-0.50165325
69.11821,-0.51795226
69.395325,-0.5337411
69.775246,-0.55542225
70.11413,-0.5748584
70.4737,-0.59555113
70.84352,-0.61691636
71.12082,-0.6330025
71.50079,-0.6550959
71.829216,-0.6742776
72.14712,-0.6929014
72.49546,-0.71337646
72.84304,-0.7338518
73.02688,-0.74470174
73.46552,-0.7706945
73.79128,-0.7900671
74.14684,-0.8113099
74.46105,-0.8301493
74.81494,-0.85146147
75.12758,-0.8703772
75.44941,-0.8899169
75.790306,-0.91072327
76.10024,-0.9296916
76.449,-0.9511421
76.78667,-0.9720108
77.08357,-0.99043435
77.40914,-1.0107409
77.74335,-1.0316719
78.11539,-1.0551214
78.4175,-1.0743039
78.68958,-1.0916334
79.01875,-1.1126916
79.34602,-1.133823
79.682014,-1.1556065
79.96892,-1.174269
80.27374,-1.1942219
80.605644,-1.2160647
80.95466,-1.2391722
81.236404,-1.2579544
81.54502,-1.278611
81.8522,-1.2993186
82.11174,-1.3168913
82.47997,-1.3419837
83.05646,-1.3816482
83.39272,-1.4049915
83.68205,-1.4251888
84.292366,-1.4682144
84.62982,-1.4924272
84.80697,-1.5052027
85.151054,-1.5300845
85.458206,-1.5524639
85.69368,-1.5697995
86.01509,-1.5935764
86.317566,-1.616083
86.5755,-1.6354035
86.84928,-1.6560442
87.130165,-1.6773515
87.42647,-1.6999977
87.71224,-1.7221076
87.962906,-1.7416074
88.16283,-1.7572398
88.50291,-1.7839842
88.766754,-1.8048928
89.03738,-1.8264768
89.25757,-1.8441726
89.83207,-1.8907648
90.08877,-1.9118192
90.36731,-1.9349036
90.54968,-1.9501036
90.865456,-1.9765244
91.140175,-1.9997022
91.43648,-2.0249095
91.65356,-2.0435274
91.89269,-2.064165
92.137856,-2.0854847
92.42654,-2.1108046
92.608116,-2.1268225
92.93959,-2.1562533
93.18652,-2.1783648
93.424614,-2.1998498
93.72021,-2.2267804
93.88899,-2.242318
94.17304,-2.2686498
94.368774,-2.2869527
94.61371,-2.3099887
94.84335,-2.3317053
95.08599,-2.3548152
95.30586,-2.3759196
95.53848,-2.3984048
95.76962,-2.42095
96.006325,-2.4441884
96.24138,-2.4674764
96.47498,-2.4907942
96.67299,-2.5107045
96.92357,-2.536174
97.15875,-2.5603828
97.30591,-2.5756042
97.55884,-2.6019337
97.790184,-2.6262045
98.03961,-2.6526034
98.2417,-2.6741579
98.39703,-2.69087
98.66708,-2.7201385
98.90978,-2.7466605
99.14953,-2.7731314
99.33766,-2.7941003
99.48739,-2.8108833
99.642525,-2.8283825
99.883354,-2.855754
99.883354,-2.855754
100.28937,-2.902693
100.49451,-2.926558
100.69822,-2.9504297
100.88261,-2.9722223
101.06571,-2.9940104
101.25922,-3.017244
101.45122,-3.0404797
101.65329,-3.065156
101.836555,-3.0877378
102.0298,-3.1117394
102.22151,-3.135774
102.39495,-3.1576853
102.583694,-3.1817443
102.74885,-3.2029822
102.96144,-3.230567
103.11839,-3.2511075
103.30629,-3.2758906
103.49252,-3.3007095
103.64558,-3.3212638
103.833984,-3.3468068
103.98444,-3.367397
104.14881,-3.390119
104.34225,-3.4171152
104.50858,-3.4405916
104.68856,-3.4662092
104.871765,-3.4925475
104.99916,-3.5110638
105.15938,-3.5345771
105.32772,-3.5595407
105.499405,-3.5852354
105.659805,-3.6095197
105.786095,-3.6288044
105.943634,-3.6531155
106.094864,-3.6767068
106.24015,-3.699607
106.39737,-3.7246492
106.61756,-3.7606318
106.78273,-3.7879448
106.88198,-3.804503
106.963425,-3.818172
107.05704,-3.8340096
107.23008,-3.8635464
107.371796,-3.8880348
107.474625,-3.9060261
107.63352,-3.9341433
107.77036,-3.9586523
107.90156,-3.9824636
108.03112,-4.0062604
108.16305,-4.030801
108.29321,-4.055344
108.4104,-4.0777206
108.53358,-4.101561
108.66967,-4.128279
108.745804,-4.143451
108.89986,-4.174506
109.01271,-4.197629
109.12742,-4.221492
109.24729,-4.2467885
109.361725,-4.271371
109.46787,-4.2945046
109.58556,-4.320547
109.694824,-4.345154
109.805305,-4.3704753
109.996414,-4.4153614
110.08659,-4.437081
110.17475,-4.458837
110.27319,-4.4834538
110.37851,-4.510275
110.46771,-4.5334616
110.6465,-4.581311
110.740845,-4.6074033
110.81702,-4.62913
110.89408,-4.651612
110.95052,-4.6683044
111.05103,-4.698786
111.125786,-4.7220182
111.184875,-4.740912
111.27804,-4.7714114
111.34052,-4.7924905
111.41396,-4.817916
111.49514,-4.8469973
111.53624,-4.8622804
111.60472,-4.8884215
111.67897,-4.9181113
111.76988,-4.9564767
111.81329,-4.9753084
111.84281,-4.988363
111.87968,-5.005025
111.943375,-5.0347743
111.98837,-5.056537
112.03535,-5.0804243
112.08388,-5.1057463
112.12941,-5.130368
112.16935,-5.152816
112.218704,-5.181788
112.24358,-5.1970143
112.28815,-5.2252674
112.32332,-5.248472
112.35811,-5.2723956
112.39054,-5.295603
112.424545,-5.320991
112.4459,-5.337669
112.48361,-5.368167
112.51191,-5.3921285
112.53909,-5.416106
112.566734,-5.441521
112.58947,-5.4632206
112.61125,-5.4847355
112.63777,-5.511614
112.65964,-5.534307
112.6823,-5.55797
112.69644,-5.572747
112.72029,-5.5974145
112.73971,-5.6170063
112.75843,-5.635115
112.77548,-5.6506033
112.79303,-5.6651444
112.80748,-5.675225
112.8251,-5.6858726
112.84199,-5.694011
112.85903,-5.6994276
112.87314,-5.70149
112.88946,-5.700881
112.900696,-5.6979465
112.91986,-5.6895003
112.934845,-5.680357
112.95092,-5.667638
112.9651,-5.6536655
112.97978,-5.6365614
112.99705,-5.613283
113.01337,-5.5878873
113.02444,-5.5684915
113.04575,-5.5277033
113.05941,-5.4982634
113.07652,-5.4592147
113.09362,-5.4172654
113.11027,-5.37316
113.12605,-5.3288403
113.13839,-5.2915373
113.15916,-5.225328
113.177986,-5.162244
113.19481,-5.102189
113.209175,-5.0486975
113.227005,-4.9791293
113.241875,-4.918566
113.25871,-4.84702
113.276566,-4.768293
113.29042,-4.704423
113.30625,-4.629567
113.324,-4.5424714
113.35462,-4.3871713
113.37145,-4.2993665
113.38664,-4.217759
113.40095,-4.140321
113.41721,-4.0511007
113.43437,-3.9555469
113.44866,-3.875745
113.46387,-3.790089
113.48302,-3.681959
113.49866,-3.5930808
113.51385,-3.5069766
113.53581,-3.3824487
113.55644,-3.2669764
113.5638,-3.2258267
113.58188,-3.1247103
113.59996,-3.0243902
113.63268,-2.8452156
113.64146,-2.7977026
113.66143,-2.6904044
113.677025,-2.6077213
113.69497,-2.5133386
113.70848,-2.4429038
113.72501,-2.3586493
113.73852,-2.290297
113.756386,-2.2015522
113.77374,-2.1168706
113.78773,-2.0496895
113.80222,-1.9815078
113.820045,-1.899068
113.83833,-1.8163521
113.85372,-1.7482587
113.867676,-1.687907
113.88449,-1.6166749
113.900826,-1.5492866
113.91715,-1.4836528
113.930626,-1.4315706
113.945915,-1.3736316
113.96461,-1.3045851
113.981895,-1.2428458
113.99676,-1.1914271
114.01103,-1.1432085
114.026726,-1.0920857
114.04237,-1.0426242
114.05803,-0.99509346
114.07323,-0.95084345
114.08839,-0.908194
114.10355,-0.8673913
114.1211,-0.82261235
114.13725,-0.78344387
114.15295,-0.7474463
114.16907,-0.71243024
114.18341,-0.6833157
114.200516,-0.650692
114.21586,-0.6236801
114.231674,-0.5977943
114.24704,-0.5746435
114.26432,-0.550864
114.27439,-0.5383062
114.29395,-0.5170566
114.312706,-0.49965852
114.329575,-0.48625886
114.34926,-0.47344166
114.36425,-0.4654704
114.37247,-0.4615871
114.387886,-0.4553967
114.40445,-0.4505132
114.419556,-0.44774923
114.43663,-0.4465125
114.4503,-0.4474125
114.465416,-0.44959378
114.48448,-0.45405892
114.50208,-0.4599987
114.51779,-0.4672689
114.53738,-0.47852355
114.548164,-0.48528
114.56792,-0.498968
114.58375,-0.51113063
114.6011,-0.5257668
114.61548,-0.5393012
114.630356,-0.55407906
114.65024,-0.5749765
114.66726,-0.5939605
114.683334,-0.6127623
114.70144,-0.63499373
114.71805,-0.65618944
114.734,-0.6775425
114.749214,-0.69894564
114.76466,-0.72170085
114.78095,-0.74732506
114.79474,-0.7705931
114.80974,-0.79826003
114.82043,-0.8201964
114.84301,-0.87631196
114.8506,-0.90162975
114.85633,-0.9271723
114.8607,-0.9569675
114.862404,-0.9835463
114.86161,-1.0051503
114.85062,-1.0629508
114.8419,-1.0891833
114.830185,-1.1152371
114.815475,-1.1419009
114.79536,-1.1715341
114.77684,-1.1945367
114.75058,-1.2228161
114.72332,-1.2484772
114.69482,-1.2723215
114.66128,-1.296559
114.61497,-1.3264803
114.589424,-1.3420804
114.53946,-1.3708885
114.489876,-1.3971955
114.45885,-1.4123794
114.391914,-1.4432527
114.341225,-1.465344
114.28091,-1.4900794
114.22804,-1.5103908
114.16849,-1.5318805
114.08482,-1.5608084
114.032555,-1.577879
113.958405,-1.6009436
113.86773,-1.627905
113.80123,-1.6465955
113.70626,-1.6725428
113.61794,-1.6956741
113.53964,-1.7153862
113.431694,-1.7414986
113.36425,-1.7570337
113.26657,-1.778996
113.16921,-1.8002045
113.04785,-1.8257972
112.83125,-1.868991
112.75218,-1.8841535
112.62056,-1.9086891
112.52701,-1.9255979
112.38149,-1.9511949
112.28011,-1.9686265
112.15805,-1.9891185
112.036354,-2.0089035
111.92372,-2.026765
111.79366,-2.0470343
111.6732,-2.065423
111.55801,-2.0825448
111.40289,-2.1051288
111.20404,-2.1331196
111.134254,-2.1428468
110.96198,-2.1665277
110.81344,-2.1865206
110.65762,-2.2070968
110.50834,-2.226452
110.34212,-2.2476063
110.18758,-2.2669425
110.03463,-2.2856565
109.83837,-2.3092248
109.72645,-2.322502
109.505066,-2.348468
109.332306,-2.3683994
109.15689,-2.3883321
108.98405,-2.4076293
108.781235,-2.429949
108.608635,-2.4486706
108.472885,-2.4631343
108.24967,-2.4866645
108.03516,-2.5089662
107.84069,-2.5288439
107.64383,-2.5487106
107.43202,-2.5697834
107.26047,-2.5866506
107.017914,-2.6100984
106.822754,-2.628727
106.63076,-2.6467361
106.403786,-2.667805
106.207,-2.6857927
105.86602,-2.7162309
105.64279,-2.7359047
105.39605,-2.7574048
105.27189,-2.7681713
105.13993,-2.7795215
104.85966,-2.803433
104.60421,-2.824916
104.39616,-2.8421853
104.14243,-2.8629873
103.91518,-2.8813848
103.670456,-2.9009426
103.415665,-2.9210527
103.15803,-2.9411168
102.91291,-2.9599402
102.64192,-2.980482
102.38363,-2.9997787
102.178055,-3.0149398
101.90612,-3.0346782
101.63076,-3.054422
101.32854,-3.0758579
101.04012,-3.0960546
100.74876,-3.1161675
100.454315,-3.1361992
100.24183,-3.150431
99.94205,-3.1702259
99.631325,-3.1905406
99.36968,-3.2074525
99.141846,-3.2220607
98.73631,-3.2478256
98.54974,-3.259529
98.21962,-3.2800617
97.92377,-3.2983139
97.6355,-3.3159506
97.32782,-3.3346364
97.09152,-3.34887
96.74532,-3.3696487
96.4162,-3.3892558
96.12257,-3.406589
95.76335,-3.4275765
95.50505,-3.4426365
95.19095,-3.460889
94.867,-3.479629
94.60741,-3.4945753
94.25453,-3.5148234
93.96626,-3.5312877
93.659035,-3.5487845
93.36075,-3.5657134
93.03412,-3.5841503
92.707184,-3.6025412
92.39864,-3.619833
92.0992,-3.6365368
91.80898,-3.6527061
91.49984,-3.669861
91.18123,-3.687482
90.85306,-3.705537
90.51537,-3.724046
90.29955,-3.7358398
89.89601,-3.7577946
89.60493,-3.7735898
89.351395,-3.7873394
89.00393,-3.8061657
88.703384,-3.8224294
88.393456,-3.8391643
88.05533,-3.8573983
87.74544,-3.8740973
87.46367,-3.889156
87.25708,-3.9001899
86.862465,-3.9211917
86.25192,-3.9536343
85.998276,-3.967051
85.65056,-3.9853404
85.340546,-4.001615
85.030495,-4.017823
84.71102,-4.034466
84.41041,-4.0500727
84.10026,-4.0660806
83.75254,-4.0839376
83.470566,-4.0983605
83.14161,-4.115091
82.85024,-4.1298575
82.53066,-4.1459846
82.22987,-4.161123
81.91028,-4.1771407
81.6095,-4.192164
81.26168,-4.209467
80.979546,-4.2234073
80.67862,-4.238222
80.34938,-4.2543287
80.038956,-4.2694373
79.784935,-4.2817316
79.38958,-4.300747
79.10715,-4.314268
78.76822,-4.3303914
78.50458,-4.3428764
78.19367,-4.3575044
77.84506,-4.373794
77.60006,-4.3851695
77.23235,-4.402122
76.91175,-4.416815
76.600555,-4.430982
76.27026,-4.4459147
76.01545,-4.457383
75.68498,-4.472155
75.373314,-4.486002
75.05216,-4.500175
74.41881,-4.527879
74.2202,-4.536484
73.82289,-4.5536036
73.50112,-4.567346
73.17922,-4.5809994
72.86677,-4.594157
72.54461,-4.6076
72.222374,-4.620951
72.00428,-4.6299243
71.6154,-4.6458297
71.283226,-4.6593003
70.97945,-4.671507
70.665985,-4.6839643
70.37149,-4.6956024
70.038795,-4.708631
69.791595,-4.718252
69.42059,-4.73256
69.11614,-4.7442255
68.81148,-4.7557864
68.46867,-4.7687187
68.182846,-4.779422
67.849335,-4.791819
67.56326,-4.8023696
67.24855,-4.8138666
66.91456,-4.8259597
66.28436,-4.8483944
66.026344,-4.857419
65.64397,-4.8706937
65.32839,-4.8815684
65.041374,-4.8913617
64.706436,-4.902714
64.47666,-4.9104285
64.055214,-4.9244485
63.74861,-4.934572
63.42269,-4.945225
63.125427,-4.9548626
62.808914,-4.965054
62.482674,-4.975459
62.165943,-4.9854717
61.8779,-4.994483
61.551323,-5.0046163
61.19579,-5.015544
60.974712,-5.022285
60.599827,-5.03371
60.27287,-5.0435853
59.90734,-5.0545325
59.62828,-5.062818
59.397243,-5.069633
58.96405,-5.0823846
58.68481,-5.090521
58.2899,-5.101847
58.02988,-5.1092486
57.721706,-5.1179347
57.39446,-5.127101
57.058067,-5.1364803
56.82755,-5.142846
56.482353,-5.1524453
56.166252,-5.1611567
55.81245,-5.170901
55.51655,-5.179013
55.20226,-5.187631
54.869724,-5.1967134
54.548016,-5.205484
54.133156,-5.2166395
53.98253,-5.220692
53.625626,-5.2303452
53.307316,-5.238934
52.98083,-5.247756
52.702026,-5.2553024
52.350952,-5.264889
52.139027,-5.2706766
51.780525,-5.2804217
51.46019,-5.2891607
51.186676,-5.2966166
50.878002,-5.305055
50.588795,-5.3129983
50.273777,-5.3216505
50.040897,-5.3280635
49.71077,-5.3371525
49.41767,-5.345263
49.152405,-5.352605
48.826878,-5.361642
48.59075,-5.368225
48.268238,-5.3771834
47.96485,-5.385656
47.697353,-5.3931155
47.422585,-5.400825
47.13204,-5.4089727
46.84377,-5.4170995
46.657936,-5.4223747
46.30451,-5.4323564
46.028366,-5.4401894
45.761936,-5.447739
45.4557,-5.4564605
45.258396,-5.4621224
44.93095,-5.471452
44.67025,-5.478906
44.37863,-5.487263
44.12894,-5.4944577
43.83264,-5.5030017
43.585857,-5.510154
43.285084,-5.518895
43.056877,-5.525541
42.79084,-5.5333285
42.557407,-5.5401692
42.30983,-5.5474634
42.04051,-5.555398
41.826347,-5.5617332
41.257816,-5.578638
41.040195,-5.5851345
40.54173,-5.600105
40.335552,-5.6063623
40.086235,-5.613927
39.8384,-5.6214576
39.613857,-5.6282907
39.369034,-5.6357784
39.140007,-5.6427813
38.905266,-5.6500006
38.615696,-5.6589265
38.433285,-5.664566
38.20299,-5.671713
37.974186,-5.6788154
37.719425,-5.686766
37.52093,-5.692956
37.26256,-5.7010546
37.087044,-5.7065887
36.85206,-5.7140026
36.632,-5.7209744
36.419937,-5.7277007
36.18957,-5.7350445
35.980354,-5.7417083
35.75313,-5.7489805
35.54041,-5.755813
35.341858,-5.7621927
35.093918,-5.7702107
34.936314,-5.7753463
34.680134,-5.783696
34.5059,-5.78942
34.301907,-5.796127
34.13611,-5.8016086
33.916664,-5.808861
33.6987,-5.8161173
33.524387,-5.82193
33.30364,-5.8293133
33.114143,-5.835676
32.925926,-5.8420143
32.70415,-5.8495226
32.513298,-5.85602
32.340954,-5.8619323
32.129993,-5.8691807
31.94345,-5.8756123
31.758278,-5.8820257
31.60228,-5.887434
31.364891,-5.8957214
31.233637,-5.9003286
31.043444,-5.9069943
30.83342,-5.914411
30.705177,-5.918949
30.525358,-5.925311
30.393847,-5.9299765
29.998602,-5.9441347
29.839603,-5.949862
29.68691,-5.9553776
29.515362,-5.9615936
29.345448,-5.9678025
29.186886,-5.9736075
29.01992,-5.9797735
28.85456,-5.985908
28.6956,-5.99184
28.54763,-5.9974027
28.3868,-6.0034604
28.241611,-6.0089717
28.079176,-6.0151486
27.932201,-6.020772
27.786596,-6.0263805
27.620049,-6.0328197
27.486803,-6.0379667
27.34572,-6.043454
27.184158,-6.0498033
27.045893,-6.055259
26.89627,-6.0612087
26.74837,-6.0671315
26.578625,-6.0741196
26.475943,-6.078323
26.350056,-6.083555
26.197132,-6.0898867
26.042253,-6.096374
25.79994,-6.106611
25.722952,-6.1098924
25.593624,-6.115435
25.465698,-6.1209474
25.335714,-6.126608
25.214872,-6.131938
25.106289,-6.1367598
24.97791,-6.142535
24.858973,-6.148011
24.775782,-6.1518455
24.635351,-6.1583853
24.527401,-6.1634636
24.418259,-6.168625
24.32366,-6.1731777
24.204222,-6.178963
24.083456,-6.184859
23.986607,-6.189635
23.888067,-6.1945596
23.785065,-6.1997566
23.698765,-6.204163
23.584528,-6.2100596
23.501154,-6.214411
23.410564,-6.2192063
23.315954,-6.2242746
23.225866,-6.2291937
23.132122,-6.234373
23.048117,-6.239104
22.960585,-6.244097
22.887995,-6.248339
22.807116,-6.25313
22.739588,-6.257184
22.640419,-6.2632656
22.568827,-6.267732
22.514708,-6.2711644
22.42236,-6.277218
22.349474,-6.282078
22.276375,-6.287092
22.213335,-6.2915115
22.148003,-6.296222
22.082636,-6.3010597
22.017431,-6.306017
21.959742,-6.310547
21.905561,-6.314909
21.843178,-6.3201213
21.802681,-6.3236446
21.740032,-6.329245
21.691998,-6.3337245
21.643015,-6.338448
21.594868,-6.3433127
21.562216,-6.3467927
21.51718,-6.3517494
21.429056,-6.362219
21.398155,-6.3661857
21.3647,-6.370674
21.334902,-6.3750196
21.301857,-6.3801
21.27656,-6.3842874
21.26164,-6.3868423
21.23699,-6.3912544
21.2112,-6.3962
21.18922,-6.400713
21.167849,-6.405467
21.153835,-6.4088907
21.133596,-6.414249
21.12009,-6.418169
21.106947,-6.4223228
21.094797,-6.426597
21.08369,-6.4311786
21.076942,-6.434214
21.059633,-6.443458
21.05327,-6.44774
21.048443,-6.4517756
21.045282,-6.4551806
21.042664,-6.4589458
21.04035,-6.4636464
21.039333,-6.467721
21.039864,-6.4753537
21.041803,-6.480023
21.043844,-6.4834075
21.045803,-6.4860754
21.049492,-6.4902544
21.054607,-6.494823
21.058794,-6.4981923
21.062796,-6.5012035
21.069506,-6.50584
21.075447,-6.509633
21.081038,-6.512941
21.087675,-6.5165906
21.09625,-6.5210943
21.103447,-6.5246964
21.111572,-6.5286083
21.118538,-6.5318513
21.12715,-6.5357466
21.135973,-6.5396156
21.144175,-6.543077
21.152843,-6.5466824
21.162321,-6.5505643
21.171638,-6.5543256
21.179672,-6.5575233
21.188599,-6.56104
21.196772,-6.5642357
21.204401,-6.5672
21.215588,-6.5715213
21.224325,-6.5748377
21.233871,-6.578319
21.240677,-6.5805826
21.251461,-6.5836077
21.259747,-6.5854807
21.268793,-6.586801
21.2767,-6.5871444
21.284784,-6.586533
21.293322,-6.5846124
21.302479,-6.5806966
21.310497,-6.5754848
21.319122,-6.567806
21.325615,-6.5599275
21.334606,-6.544455
21.344397,-6.522185
21.349825,-6.5078993
21.355406,-6.4912577
21.363125,-6.4650598
21.37006,-6.4381227
21.37659,-6.40891
21.382977,-6.376673
21.389385,-6.3401785
21.393421,-6.3145027
21.401394,-6.259277
21.406698,-6.218633
21.413157,-6.1652646
21.418472,-6.1175795
21.424511,-6.0587277
21.429659,-6.005142
21.434708,-5.9489098
21.44015,-5.883766
21.444786,-5.8253126
21.450914,-5.7435555
21.456232,-5.66949
21.461504,-5.5922832
21.466164,-5.5215025
21.47126,-5.4408746
21.47647,-5.3543644
21.481405,-5.2704024
21.486298,-5.183818
21.491394,-5.091838
21.49622,-5.002512
21.500252,-4.925587
21.50655,-4.805094
21.511568,-4.706506
21.515343,-4.630979
21.521673,-4.50319
21.526749,-4.399393
21.532001,-4.2910523
21.537897,-4.168115
21.543282,-4.05379
21.552883,-3.850669
21.558542,-3.7315562
21.56421,-3.6122031
21.569435,-3.5030537
21.574837,-3.390606
21.581076,-3.2614157
21.585955,-3.1599417
21.591942,-3.0389528
21.596087,-2.9552076
21.60256,-2.8252723
21.608543,-2.7062714
21.608543,-2.7062714
21.619268,-2.5025992
21.62382,-2.41599
21.63015,-2.2985182
21.636982,-2.1727762
21.642982,-2.06429
21.648611,-1.9633247
21.653759,-1.872737
21.659054,-1.780254
21.665518,-1.6687316
21.670465,-1.58487
21.67624,-1.4880387
21.68067,-1.4151866
21.685934,-1.3297274
21.691328,-1.2431569
21.69793,-1.139401
21.709251,-0.966241
21.719881,-0.8130448
21.724197,-0.7530699
21.730467,-0.6667575
21.735605,-0.5980034
21.742073,-0.51275647
21.747707,-0.4406509
21.753313,-0.370298
21.758745,-0.30404902
21.764332,-0.23762959
21.769693,-0.17530738
21.77554,-0.10962304
21.781813,-0.042705104
21.786007,0.0013994761
21.791788,0.059212483
21.797132,0.11179985
21.803856,0.17577109
21.810055,0.23244758
21.815594,0.2807126
21.820116,0.31852847
21.825659,0.3630609
21.831524,0.40806568
21.83721,0.44965595
21.842577,0.4867438
21.848066,0.5230529
21.853762,0.5583326
21.859081,0.58976513
21.864586,0.6202469
21.870089,0.6487793
21.874966,0.67162573
21.880007,0.69390845
21.886879,0.72232074
21.891874,0.74128866
21.903296,0.77959013
